"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"38814","ASTRAL-Mar2024-FUT","ASTRAL MAR FUT","","5.0000","367","FUTSTK","D","NSE","1980.8000","1620.6500","2024-03-28 14:00:00","","11011"
"38815","ATUL-Mar2024-FUT","ATUL MAR FUT","","5.0000","75","FUTSTK","D","NSE","6810.0500","5571.9000","2024-03-28 14:00:00","","3751"
"38822","AUBANK-Mar2024-FUT","AUBANK MAR FUT","","5.0000","1000","FUTSTK","D","NSE","781.4000","639.3500","2024-03-28 14:00:00","","30001"
"38823","AUROPHARMA-Mar2024-FUT","AUROPHARMA MAR FUT","","5.0000","1100","FUTSTK","D","NSE","1263.9000","1034.1000","2024-03-28 14:00:00","","22001"
"38824","AXISBANK-Mar2024-FUT","AXISBANK MAR FUT","","5.0000","625","FUTSTK","D","NSE","1208.1500","988.5000","2024-03-28 14:00:00","","25001"
"38825","BAJAJ-AUTO-Mar2024-FUT","BAJAJ-AUTO MAR FUT","","5.0000","125","FUTSTK","D","NSE","7899.8500","6463.5000","2024-03-28 14:00:00","","3751"
"40440","BAJAJFINSV-Mar2024-FUT","BAJAJFINSV MAR FUT","","5.0000","500","FUTSTK","D","NSE","1765.3500","1444.4000","2024-03-28 14:00:00","","15001"
"40441","BAJFINANCE-Mar2024-FUT","BAJFINANCE MAR FUT","","5.0000","125","FUTSTK","D","NSE","7901.8000","6465.1500","2024-03-28 14:00:00","","3751"
"40442","BALKRISIND-Mar2024-FUT","BALKRISIND MAR FUT","","5.0000","300","FUTSTK","D","NSE","2919.0500","2388.3000","2024-03-28 14:00:00","","9001"
"40443","BALRAMCHIN-Mar2024-FUT","BALRAMCHIN MAR FUT","","5.0000","1600","FUTSTK","D","NSE","421.5500","344.9000","2024-03-28 14:00:00","","48001"
"40444","BANDHANBNK-Mar2024-FUT","BANDHANBNK MAR FUT","","5.0000","2500","FUTSTK","D","NSE","250.0500","204.6000","2024-03-28 14:00:00","","100001"
"40445","BANKBARODA-Mar2024-FUT","BANKBARODA MAR FUT","","5.0000","2925","FUTSTK","D","NSE","249.3000","203.9500","2024-03-28 14:00:00","","117001"
"42911","BATAINDIA-Mar2024-FUT","BATAINDIA MAR FUT","","5.0000","375","FUTSTK","D","NSE","1628.0000","1332.0000","2024-03-28 14:00:00","","15001"
"42912","BEL-Mar2024-FUT","BEL MAR FUT","","5.0000","5700","FUTSTK","D","NSE","208.1500","170.3000","2024-03-28 14:00:00","","171001"
"42913","BERGEPAINT-Mar2024-FUT","BERGEPAINT MAR FUT","","5.0000","1320","FUTSTK","D","NSE","595.9500","487.6000","2024-03-28 14:00:00","","39601"
"42915","BHARATFORG-Mar2024-FUT","BHARATFORG MAR FUT","","5.0000","500","FUTSTK","D","NSE","1328.1500","1086.7000","2024-03-28 14:00:00","","20001"
"42916","BHARTIARTL-Mar2024-FUT","BHARTIARTL MAR FUT","","5.0000","950","FUTSTK","D","NSE","1284.6000","1051.0500","2024-03-28 14:00:00","","28501"
"42925","BHEL-Mar2024-FUT","BHEL MAR FUT","","5.0000","5250","FUTSTK","D","NSE","226.0500","184.9500","2024-03-28 14:00:00","","157501"
"44196","BIOCON-Mar2024-FUT","BIOCON MAR FUT","","5.0000","2500","FUTSTK","D","NSE","294.3500","240.8000","2024-03-28 14:00:00","","100001"
"44197","BOSCHLTD-Mar2024-FUT","BOSCHLTD MAR FUT","","5.0000","50","FUTSTK","D","NSE","25354.7000","20744.7500","2024-03-28 14:00:00","","1501"
"44199","BPCL-Mar2024-FUT","BPCL MAR FUT","","5.0000","1800","FUTSTK","D","NSE","515.4500","421.7000","2024-03-28 14:00:00","","54001"
"44200","BRITANNIA-Mar2024-FUT","BRITANNIA MAR FUT","","5.0000","200","FUTSTK","D","NSE","5620.1000","4598.2500","2024-03-28 14:00:00","","6001"
"45481","BSOFT-Mar2024-FUT","BSOFT MAR FUT","","5.0000","1000","FUTSTK","D","NSE","893.6000","731.1500","2024-03-28 14:00:00","","40001"
"45482","CANBK-Mar2024-FUT","CANBK MAR FUT","","5.0000","2700","FUTSTK","D","NSE","510.6000","417.7500","2024-03-28 14:00:00","","54001"
"45483","CANFINHOME-Mar2024-FUT","CANFINHOME MAR FUT","","5.0000","975","FUTSTK","D","NSE","805.3500","658.9000","2024-03-28 14:00:00","","29251"
"45486","CHAMBLFERT-Mar2024-FUT","CHAMBLFERT MAR FUT","","5.0000","1900","FUTSTK","D","NSE","391.2500","320.1000","2024-03-28 14:00:00","","76001"
"46033","CHOLAFIN-Mar2024-FUT","CHOLAFIN MAR FUT","","5.0000","625","FUTSTK","D","NSE","1338.6000","1095.2500","2024-03-28 14:00:00","","18751"
"46034","CIPLA-Mar2024-FUT","CIPLA MAR FUT","","5.0000","650","FUTSTK","D","NSE","1571.6000","1285.8500","2024-03-28 14:00:00","","19501"
"48008","COALINDIA-Mar2024-FUT","COALINDIA MAR FUT","","5.0000","2100","FUTSTK","D","NSE","416.4500","340.7000","2024-03-28 14:00:00","","63001"
"48011","COFORGE-Mar2024-FUT","COFORGE MAR FUT","","5.0000","150","FUTSTK","D","NSE","6914.5000","5657.3500","2024-03-28 14:00:00","","4501"
"48012","COLPAL-Mar2024-FUT","COLPAL MAR FUT","","5.0000","350","FUTSTK","D","NSE","2714.7000","2221.1500","2024-03-28 14:00:00","","10501"
"48013","CONCOR-Mar2024-FUT","CONCOR MAR FUT","","5.0000","1000","FUTSTK","D","NSE","918.8000","751.7500","2024-03-28 14:00:00","","30001"
"48015","COROMANDEL-Mar2024-FUT","COROMANDEL MAR FUT","","5.0000","700","FUTSTK","D","NSE","1255.6500","1027.3500","2024-03-28 14:00:00","","21001"
"48016","CROMPTON-Mar2024-FUT","CROMPTON MAR FUT","","5.0000","1800","FUTSTK","D","NSE","334.9500","274.0500","2024-03-28 14:00:00","","72001"
"48026","CUB-Mar2024-FUT","CUB MAR FUT","","5.0000","5000","FUTSTK","D","NSE","155.5000","127.2500","2024-03-28 14:00:00","","150001"
"48028","CUMMINSIND-Mar2024-FUT","CUMMINSIND MAR FUT","","5.0000","300","FUTSTK","D","NSE","2301.3000","1882.8500","2024-03-28 14:00:00","","12001"
"50760","DABUR-Mar2024-FUT","DABUR MAR FUT","","5.0000","1250","FUTSTK","D","NSE","587.2000","480.4500","2024-03-28 14:00:00","","50001"
"50761","DALBHARAT-Mar2024-FUT","DALBHARAT MAR FUT","","5.0000","250","FUTSTK","D","NSE","2360.3000","1931.1500","2024-03-28 14:00:00","","10001"
"50762","DEEPAKNTR-Mar2024-FUT","DEEPAKNTR MAR FUT","","5.0000","300","FUTSTK","D","NSE","2502.5000","2047.5000","2024-03-28 14:00:00","","9001"
